County,CountyName,clinton,dole,other,perot,totalvotes,dPct,rPct,otherPct,dDRPct,rDRPct,leanD,leanR
17023,Clark,2995,3409,35,781,7220,0.414819944598,0.47216066482,0.00484764542936,0.467676452217,0.532323547783,0.878556761514,1.13823038397
17025,Clay,2750,2703,56,719,6228,0.441554271034,0.434007707129,0.00899165061015,0.504309554374,0.495690445626,1.01738808731,0.982909090909
17027,Clinton,6104,6065,95,1580,13844,0.440913030916,0.438095926033,0.00686217856111,0.50160243241,0.49839756759,1.006430338,0.993610747051
17029,Coles,8950,8038,173,2137,19298,0.46377862991,0.416519846616,0.00896465955021,0.526842477043,0.473157522957,1.11346105997,0.898100558659
17031,Cook,1153289,461557,15187,96633,1726666,0.667928250165,0.26731110707,0.00879556324153,0.714178937187,0.285821062813,2.49869246919,0.400209314404
17033,Crawford,3627,3965,44,1057,8693,0.417232255838,0.456114114805,0.00506154377085,0.477739726027,0.522260273973,0.914754098361,1.09318996416
17035,Cumberland,1776,2002,34,657,4469,0.397404341016,0.447974938465,0.00760796598792,0.470089994706,0.529910005294,0.887112887113,1.12725225225
17037,DeKalb,12715,12380,423,3009,28527,0.445718091632,0.433974830862,0.0148280576296,0.506674636382,0.493325363618,1.02705977383,0.973653165552
17039,De Witt,2878,2978,39,694,6589,0.436788587039,0.451965396874,0.00591895583548,0.491461748634,0.508538251366,0.966420416387,1.03474635163
17041,Douglas,2955,3272,46,740,7013,0.421360330814,0.466562098959,0.00655924711251,0.474546330496,0.525453669504,0.903117359413,1.10727580372
17043,DuPage,129709,164630,2728,27419,324486,0.399736814531,0.507356249576,0.00840714237286,0.440678945026,0.559321054974,0.787881917026,1.26922572836
17045,Edgar,3552,3746,69,935,8302,0.427848711154,0.451216574319,0.00831125030113,0.486708687312,0.513291312688,0.948211425521,1.05461711712
17047,Edwards,1089,1613,17,384,3103,0.350950692878,0.519819529488,0.00547856912665,0.403034789045,0.596965210955,0.675139491631,1.48117539027
17049,Effingham,4825,7696,128,1555,14204,0.339693044213,0.541819205858,0.00901154604337,0.385352607619,0.614647392381,0.626949064449,1.59502590674
17051,Fayette,3887,3881,60,964,8792,0.442106460419,0.441424021838,0.00682438580528,0.500386199794,0.499613800206,1.0015459933,0.998456393105
17053,Ford,2065,3077,38,590,5770,0.357885615251,0.533275563258,0.00658578856153,0.401594710229,0.598405289771,0.671108222294,1.49007263923
17055,Franklin,9814,5354,94,2096,17358,0.565387717479,0.308445673465,0.00541537043438,0.647020042194,0.352979957806,1.8330220396,0.545547177502
17057,Fulton,8857,5155,84,1610,15706,0.563924614797,0.328218515217,0.00534827454476,0.632101056238,0.367898943762,1.71813773036,0.582025516541
17059,Gallatin,2113,856,17,527,3513,0.601480216339,0.24366638201,0.00483916880159,0.711687436847,0.288312563153,2.46845794393,0.40511121628
17061,Greene,2734,2245,52,903,5934,0.460734748905,0.378328277722,0.0087630603303,0.549106246234,0.450893753766,1.21781737194,0.821141185077
17063,Grundy,6759,6177,106,1860,14902,0.453563280097,0.414508119715,0.00711313917595,0.522495361781,0.477504638219,1.09422049539,0.913892587661
17065,Hamilton,2242,1677,30,560,4509,0.497227766689,0.371922821025,0.00665335994677,0.572084715489,0.427915284511,1.33691115086,0.747992863515
17067,Hancock,4001,3961,68,1148,9178,0.435933754631,0.431575506646,0.00740902157333,0.502511931675,0.497488068325,1.01009845998,0.990002499375
17069,Hardin,1323,790,19,485,2617,0.505540695453,0.301872372946,0.00726022162782,0.626123994321,0.373876005679,1.6746835443,0.597127739985
17071,Henderson,1953,1233,25,408,3619,0.539651837524,0.34070185134,0.00690798563139,0.612994350282,0.387005649718,1.58394160584,0.63133640553
17073,Henry,11201,8393,109,2194,21897,0.51153125999,0.38329451523,0.00497785084715,0.571654588139,0.428345411861,1.33456451805,0.749308097491
17075,Iroquois,4559,6564,92,1522,12737,0.357933579336,0.515348983277,0.00722305095391,0.409871437562,0.590128562438,0.694546008531,1.43978942751
17077,Jackson,12214,7422,293,2082,22011,0.554904365999,0.337195038844,0.0133115260552,0.622020778163,0.377979221837,1.6456480733,0.607663337154
17079,Jasper,2038,2234,38,641,4951,0.411634013331,0.451221975359,0.00767521712785,0.477059925094,0.522940074906,0.912264995524,1.09617271835
17081,Jefferson,7263,5937,134,1647,14981,0.484814097857,0.396301982511,0.0089446632401,0.550227272727,0.449772727273,1.2233451238,0.817430813713
17083,Jersey,4275,3211,94,1186,8766,0.487679671458,0.366301619895,0.0107232489163,0.571065989848,0.428934010152,1.33136094675,0.751111111111
17085,Jo Daviess,4171,3915,89,1131,9306,0.448205458844,0.420696324952,0.00956372232968,0.515829829335,0.484170170665,1.06538952746,0.938623831216
17087,Johnson,2009,2241,40,640,4930,0.407505070994,0.454563894523,0.00811359026369,0.472705882353,0.527294117647,0.896474788041,1.11548033848
17089,Kane,47902,54375,1146,11270,114693,0.417654085254,0.474091705684,0.00999189139703,0.468355544257,0.531644455743,0.880956321839,1.1351300572
17091,Kankakee,16820,14595,252,3574,35241,0.477284980562,0.414148293181,0.00715076189665,0.535413019258,0.464586980742,1.152449469,0.867717003567
17093,Kendall,6499,8958,160,2055,17672,0.367756903576,0.506903576279,0.00905387052965,0.420456750987,0.579543249013,0.72549676267,1.37836590245
17095,Knox,12487,7822,143,2096,22548,0.553796345574,0.346904381763,0.0063420259003,0.614850558866,0.385149441134,1.59639478394,0.626411467927
17097,Lake,93315,93149,1660,16640,204764,0.455719755426,0.454909066047,0.00810689378992,0.500445126137,0.499554873863,1.00178209106,0.998221079141
17099,LaSalle,21643,15299,290,5259,42491,0.509354922219,0.360052717046,0.00682497470052,0.585864327865,0.414135672135,1.41466762533,0.706879822575
17101,Lawrence,2871,2568,37,916,6392,0.449155193992,0.401752190238,0.00578848560701,0.527854384997,0.472145615003,1.11799065421,0.894461859979
17103,Lee,5895,6677,90,1520,14182,0.415667747849,0.470808066563,0.00634607248625,0.468899140948,0.531100859052,0.882881533623,1.1326547922
17105,Livingston,5641,7653,85,1409,14788,0.381457938869,0.517514200703,0.00574790370571,0.424326763954,0.575673236046,0.737096563439,1.35667434852
17107,Logan,4618,6518,68,1141,12345,0.374078574322,0.527987039287,0.00550830295666,0.414691091954,0.585308908046,0.708499539736,1.411433521
17109,McDonough,5632,5049,137,1217,12035,0.467968425426,0.419526381388,0.0113834648941,0.527291452111,0.472708547889,1.11546840959,0.896484375
17111,McHenry,31240,41136,798,10082,83256,0.375228211781,0.494090515999,0.00958489478236,0.431634796065,0.568365203935,0.759432127577,1.31677336748
17113,McLean,22708,26428,483,3816,53435,0.424964910639,0.494582202676,0.00903901936933,0.462145880821,0.537854119179,0.859240199788,1.16381891844
17115,Macon,24256,18161,278,4540,47235,0.513517518789,0.384481846089,0.00588546628559,0.571846193743,0.428153806257,1.33560927262,0.748721965699
17117,Macoupin,11107,7235,201,2532,21075,0.527022538553,0.343297746145,0.00953736654804,0.605550103587,0.394449896413,1.53517622668,0.651391014675
17119,Madison,53568,35758,1126,10121,100573,0.532628041323,0.355542740099,0.0111958477922,0.599691019412,0.400308980588,1.49807036188,0.667525388292
17121,Marion,7792,5999,147,1825,15763,0.494322146799,0.380574763687,0.009325635983,0.56500616344,0.43499383656,1.29888314719,0.769892197125
17123,Marshall,2640,2453,35,586,5714,0.462023101155,0.429296464823,0.00612530626531,0.518358531317,0.481641468683,1.07623318386,0.929166666667
17125,Mason,3385,2430,29,600,6444,0.525294847921,0.377094972067,0.00450031036623,0.582115219261,0.417884780739,1.39300411523,0.717872968981
17127,Massac,2841,2507,35,675,6058,0.468966655662,0.413832948168,0.00577748431826,0.531226626776,0.468773373224,1.1332269645,0.882435762056
17129,Menard,2204,3106,24,534,5868,0.375596455351,0.529311520109,0.0040899795501,0.415065913371,0.584934086629,0.709594333548,1.40925589837
17131,Mercer,4278,2688,42,889,7897,0.541724705584,0.340382423705,0.00531847537039,0.614125753661,0.385874246339,1.59151785714,0.628330995792
17133,Monroe,4798,5350,111,1276,11535,0.415951452102,0.463805808409,0.00962288686606,0.472802522665,0.527197477335,0.896822429907,1.11504793664
17135,Montgomery,6338,4770,87,1436,12631,0.501781331644,0.377642308606,0.00688781569155,0.570579762333,0.429420237667,1.328721174,0.752603344904
17137,Morgan,6150,6352,103,1633,14238,0.43194268858,0.446130074449,0.00723416210142,0.491921292593,0.508078707407,0.968198992443,1.03284552846
17139,Moultrie,2629,2199,27,596,5451,0.48229682627,0.403412217942,0.00495321959274,0.544531897266,0.455468102734,1.19554342883,0.836439710917
17141,Ogle,6765,9558,136,1876,18335,0.368966457595,0.521298063812,0.00741750749932,0.41444587392,0.58555412608,0.707784055242,1.41286031042
17143,Peoria,37383,30990,509,5220,74102,0.504480310923,0.418207335834,0.00686891042077,0.546750910447,0.453249089553,1.20629235237,0.828986437686
17145,Perry,5347,3237,75,1262,9921,0.538957766354,0.326277592985,0.00755972180224,0.622903075489,0.377096924511,1.65183812172,0.605386197868
17147,Piatt,3274,3265,55,818,7412,0.441716135996,0.440501888829,0.0074203993524,0.500688178621,0.499311821379,1.00275650842,0.997251069029
17149,Pike,3604,3225,84,1039,7952,0.453219315895,0.405558350101,0.0105633802817,0.527749304437,0.472250695563,1.11751937984,0.894839067703
17151,Pope,915,850,12,277,2054,0.44547224927,0.413826679649,0.00584225900682,0.518413597734,0.481586402266,1.07647058824,0.928961748634
17153,Pulaski,1524,1036,19,235,2814,0.54157782516,0.36815920398,0.00675195451315,0.5953125,0.4046875,1.47104247104,0.679790026247
17155,Putnam,1425,987,30,322,2764,0.515557163531,0.357091172214,0.0108538350217,0.5907960199,0.4092039801,1.44376899696,0.692631578947
17157,Randolph,7419,5422,108,1698,14647,0.506520106506,0.370178193487,0.00737352358845,0.577758741531,0.422241258469,1.36831427518,0.730826256908
17159,Richland,2679,3137,72,927,6815,0.393103448276,0.4603081438,0.0105649303008,0.460625859697,0.539374140303,0.854000637552,1.17095931318
17161,Rock Island,34822,20626,372,5135,60955,0.571273890575,0.338380772701,0.00610286276762,0.628011830905,0.371988169095,1.68825753903,0.592326690024
17163,St. Clair,53405,33066,931,7027,94429,0.565557191117,0.350167850978,0.0098592593377,0.617605902557,0.382394097443,1.61510312708,0.619155509784
17165,Saline,6156,3693,64,1752,11665,0.527732533219,0.316588084012,0.00548649807115,0.625038074931,0.374961925069,1.66693744923,0.599902534113
17167,Sangamon,38902,42174,583,6446,88105,0.441541342716,0.478678849101,0.00661710459111,0.479821402141,0.520178597859,0.922416654811,1.08410878618
17169,Schuyler,1636,1597,33,483,3749,0.436383035476,0.425980261403,0.00880234729261,0.506031549644,0.493968450356,1.02442078898,0.976161369193
17171,Scott,1012,1112,18,396,2538,0.398739164697,0.438140267928,0.00709219858156,0.476459510358,0.523540489642,0.910071942446,1.09881422925
17173,Shelby,4249,4215,62,1262,9788,0.434102983245,0.430629342051,0.0063342868819,0.502008506616,0.497991493384,1.00806642942,0.991998117204
17175,Stark,1262,1278,12,312,2864,0.440642458101,0.446229050279,0.00418994413408,0.496850393701,0.503149606299,0.987480438185,1.01267828843
17177,Stephenson,7145,8871,169,1940,18125,0.394206896552,0.489434482759,0.00932413793103,0.446116383616,0.553883616384,0.805433434788,1.24156752974
17179,Tazewell,24139,24395,330,4814,53678,0.449700063341,0.45446924252,0.00614777003614,0.49736267359,0.50263732641,0.989506046321,1.01060524462
17181,Union,4252,3147,51,832,8282,0.513402559768,0.379980680995,0.00615793286646,0.574672253007,0.425327746993,1.35112805847,0.74012229539
17183,Vermilion,15525,12015,212,3577,31329,0.495547256535,0.383510485493,0.00676689329375,0.563725490196,0.436274509804,1.29213483146,0.773913043478
17185,Wabash,2177,2381,33,683,5274,0.412779673872,0.451459992416,0.00625711035267,0.477621763932,0.522378236068,0.914321713566,1.09370693615
17187,Warren,3500,2974,34,742,7250,0.48275862069,0.410206896552,0.00468965517241,0.5406240346,0.4593759654,1.1768661735,0.849714285714
17189,Washington,2744,3339,54,790,6927,0.396131081276,0.482026851451,0.00779558250325,0.451093210587,0.548906789413,0.82180293501,1.21683673469
17191,Wayne,3054,4029,58,999,8140,0.375184275184,0.494963144963,0.00712530712531,0.431173231681,0.568826768319,0.75800446761,1.31925343811
17193,White,3553,2878,33,888,7352,0.483269858542,0.391458106638,0.00448857453754,0.552480174156,0.447519825844,1.23453787352,0.810019701661
17195,Whiteside,11913,8859,136,2436,23344,0.510323851953,0.379497943797,0.00582590815627,0.573512420566,0.426487579434,1.34473416864,0.743641400151
17197,Will,69354,62506,959,15485,148304,0.467647534793,0.421472111339,0.00646644729744,0.525966934628,0.474033065372,1.10955748248,0.901260201286
17199,Williamson,12510,9734,151,2877,25272,0.495014245014,0.385169357392,0.0059749920861,0.562398849128,0.437601150872,1.28518594617,0.778097521982
17201,Winnebago,46264,44479,975,8192,99910,0.463056751076,0.445190671604,0.00975878290461,0.509835469403,0.490164530597,1.04013129792,0.961417084558
17203,Woodford,5270,8527,76,1170,15043,0.350329056704,0.566841720402,0.00505218373995,0.381967094296,0.618032905704,0.618036824205,1.61802656546
18001,Adams,4247,6960,84,1346,12637,0.336076600459,0.550763630609,0.00664714726597,0.378959578835,0.621040421165,0.610201149425,1.63880386155
18003,Allen,41450,59255,1132,8808,110645,0.374621537349,0.535541596999,0.010230918704,0.411598232461,0.588401767539,0.69951902793,1.42955367913
18005,Bartholomew,9301,13188,254,2815,25558,0.363917364426,0.516002817122,0.00993817982628,0.413579972431,0.586420027569,0.705262359721,1.41791205247
18007,Benton,1311,1947,33,609,3900,0.336153846154,0.499230769231,0.00846153846154,0.402394106814,0.597605893186,0.673343605547,1.48512585812
18009,Blackford,2335,2070,44,681,5130,0.455165692008,0.40350877193,0.00857699805068,0.530079455165,0.469920544835,1.12801932367,0.886509635974
18011,Boone,4625,11338,135,1498,17596,0.262843828143,0.644350988861,0.00767219822687,0.289732506421,0.710267493579,0.407920268125,2.45145945946
18013,Brown,2413,2988,106,802,6309,0.382469488033,0.473609129815,0.0168013948328,0.44676911683,0.55323088317,0.807563587684,1.23829258185
18015,Carroll,2747,4062,51,1171,8031,0.342049557963,0.505790063504,0.00635039223011,0.403436627992,0.596563372008,0.676267848351,1.47870404077
18017,Cass,5419,8020,173,2029,15641,0.346461223707,0.512754938943,0.01106067387,0.40322940695,0.59677059305,0.675685785536,1.47997785569
18019,Clark,17799,14396,143,3578,35916,0.495573003675,0.400824145228,0.00398151241786,0.552849821401,0.447150178599,1.23638510697,0.808809483679
18021,Clay,3605,4858,46,1406,9915,0.363590519415,0.48996469995,0.00463943519919,0.425971877585,0.574028122415,0.742074927954,1.34757281553
18023,Clinton,3949,6156,111,1355,11571,0.341284245095,0.532019704433,0.00959294788696,0.390796635329,0.609203364671,0.641487979207,1.55887566473
18025,Crawford,2324,1759,27,700,4810,0.48316008316,0.365696465696,0.00561330561331,0.569189321577,0.430810678423,1.32120523024,0.756884681583
18027,Daviess,3230,5531,60,994,9815,0.329088130413,0.563525216505,0.00611309220581,0.368679374501,0.631320625499,0.58398119689,1.71238390093
18029,Dearborn,6269,8318,121,1731,16439,0.381349230488,0.505991848653,0.00736054504532,0.429766230205,0.570233769795,0.753666746814,1.32684638698
18031,Decatur,3190,4782,48,1389,9409,0.339037092146,0.508236794558,0.0051014985652,0.400150526844,0.599849473156,0.667084901715,1.49905956113
18033,DeKalb,4840,6851,114,1534,13339,0.362845790539,0.513606717145,0.00854636779369,0.413993670345,0.586006329655,0.706466209313,1.41549586777
18035,Delaware,20385,18126,310,6042,44863,0.45438334485,0.404030047032,0.00690992577402,0.529329282543,0.470670717457,1.12462760675,0.889183222958
18037,Dubois,6499,6840,134,1777,15250,0.426163934426,0.448524590164,0.0087868852459,0.487217932379,0.512782067621,0.95014619883,1.05246961071
18039,Elkhart,16598,28770,349,5133,50850,0.326411012783,0.565781710914,0.00686332350049,0.365852583319,0.634147416681,0.576920403198,1.73334136643
18041,Fayette,3822,4091,70,1137,9120,0.419078947368,0.448574561404,0.00767543859649,0.483002653861,0.516997346139,0.934245905647,1.07038199895
18043,Floyd,13814,12473,176,2609,29072,0.47516510732,0.429038249862,0.00605393505779,0.525506904554,0.474493095446,1.10751222641,0.902924569278
18045,Fountain,2327,3984,30,1033,7374,0.315568212639,0.540276647681,0.00406834825061,0.368721280304,0.631278719696,0.584086345382,1.71207563386
18047,Franklin,2808,4167,57,943,7975,0.35210031348,0.522507836991,0.0071473354232,0.402580645161,0.597419354839,0.673866090713,1.48397435897
18049,Fulton,2956,3934,37,1143,8070,0.366294919455,0.487484510533,0.00458488228005,0.429027576197,0.570972423803,0.751398068124,1.33085250338
18051,Gibson,6488,5392,63,1585,13528,0.479597871082,0.398580721467,0.00465700768776,0.546127946128,0.453872053872,1.20326409496,0.831072749692
18053,Grant,9818,13443,209,3008,26478,0.370798398671,0.507704509404,0.00789334541884,0.422079876188,0.577920123812,0.730342929406,1.36921980037
18055,Greene,5277,5746,149,1690,12862,0.410278339294,0.446742341782,0.0115845125175,0.478726299555,0.521273700445,0.918378002088,1.08887625545
18057,Hamilton,14153,42792,440,4234,61619,0.229685648907,0.694461124004,0.0071406546682,0.248538063043,0.751461936957,0.33073939054,3.02352858051
18059,Hancock,6123,12907,140,2258,21428,0.285747619937,0.602342729139,0.0065335075602,0.321755123489,0.678244876511,0.474393739831,2.10795361751
18061,Harrison,5900,6073,73,1839,13885,0.424918977314,0.43737846597,0.00525747209219,0.492775411342,0.507224588658,0.971513255393,1.0293220339
18063,Hendricks,9392,22293,216,3405,35306,0.266017107574,0.631422421118,0.00611794029343,0.296417863342,0.703582136658,0.421298165343,2.37361584327
18065,Henry,7667,8537,103,2381,18688,0.410263270548,0.456817208904,0.00551155821918,0.473154776598,0.526845223402,0.898090664168,1.11347332725
18067,Howard,11999,16771,264,4172,33206,0.361350358369,0.505059326628,0.00795037041499,0.417066388599,0.582933611401,0.715461212808,1.39769980832
18069,Huntington,4287,8275,113,1400,14075,0.30458259325,0.587921847247,0.00802841918295,0.341267314122,0.658732685878,0.518066465257,1.93025425706
18071,Jackson,5150,5883,52,1590,12675,0.406311637081,0.464142011834,0.00410256410256,0.466781473761,0.533218526239,0.875403705592,1.14233009709
18073,Jasper,3554,5173,79,1271,10077,0.352684330654,0.513347226357,0.00783963481195,0.407241892976,0.592758107024,0.687028803402,1.45554305008
18075,Jay,3356,3584,55,1022,8017,0.418610452788,0.44705001871,0.00686042160409,0.483573487032,0.516426512968,0.936383928571,1.06793802145
18077,Jefferson,5441,4827,79,1438,11785,0.461688587187,0.409588459907,0.00670343657191,0.529898714453,0.470101285547,1.12720116014,0.887153096857
18079,Jennings,4223,4461,107,1629,10420,0.40527831094,0.428119001919,0.0102687140115,0.486296637494,0.513703362506,0.946648733468,1.05635803931
18081,Johnson,11278,23733,273,3975,39259,0.287271708398,0.604523803459,0.00695381950636,0.32212733141,0.67787266859,0.475203303417,2.10436247562
18083,Knox,7003,6395,112,2022,15532,0.45087561164,0.411730620654,0.00721091939222,0.522689953724,0.477310046276,1.09507427678,0.913180065686
18085,Kosciusko,6166,15084,164,2531,23945,0.257506786385,0.629943620798,0.00684902902485,0.290164705882,0.709835294118,0.408777512596,2.44631852092
18087,LaGrange,2704,4033,54,949,7740,0.349354005168,0.521059431525,0.00697674418605,0.401365592994,0.598634407006,0.670468633771,1.49149408284
18089,Lake,100198,47873,738,15051,163860,0.611485414378,0.292157939705,0.00450384474551,0.676688885737,0.323311114263,2.09299605205,0.477783987704
18091,LaPorte,19879,14106,259,5133,39377,0.504837849506,0.358229423267,0.0065774436854,0.58493452994,0.41506547006,1.40925847157,0.709593037879
18093,Lawrence,5703,8107,136,2063,16009,0.356237116622,0.50640264851,0.00849522143794,0.412961622013,0.587038377987,0.703466140373,1.42153252674
18095,Madison,23772,23151,350,6447,53720,0.442516753537,0.430956813105,0.00651526433358,0.506617223963,0.493382776037,1.0268238953,0.973876829884
18097,Marion,124448,133329,3079,21358,282214,0.440970327482,0.472439354532,0.0109101603748,0.482773870438,0.517226129562,0.933390335186,1.07136313962
18099,Marshall,5486,8158,98,1698,15440,0.355310880829,0.528367875648,0.00634715025907,0.402081501026,0.597918498974,0.672468742339,1.48705796573
18101,Martin,1848,2281,106,485,4720,0.391525423729,0.483262711864,0.0224576271186,0.447565996609,0.552434003391,0.810170977641,1.23430735931
18103,Miami,4260,6719,124,1657,12760,0.333855799373,0.526567398119,0.00971786833856,0.388013480281,0.611986519719,0.634022920077,1.57723004695
18105,Monroe,18531,16744,1155,3179,39609,0.467848216314,0.422732207327,0.029160039385,0.525329553508,0.474670446492,1.10672479694,0.903566995845
18107,Montgomery,3825,7705,101,1766,13397,0.28551168172,0.57512876017,0.00753900126894,0.331743278404,0.668256721596,0.496430889033,2.01437908497
18109,Morgan,5812,12872,157,2755,21596,0.269123911836,0.596036303019,0.00726986478978,0.311068293727,0.688931706273,0.451522684897,2.21472814866
18111,Newton,1897,2075,37,801,4810,0.394386694387,0.431392931393,0.00769230769231,0.477593152064,0.522406847936,0.91421686747,1.0938323669
18113,Noble,5101,6782,115,1521,13519,0.377320807752,0.501664324284,0.00850654634219,0.429268703189,0.570731296811,0.752138012386,1.32954322682
18115,Ohio,1083,1098,12,281,2474,0.437752627324,0.443815683104,0.00485044462409,0.496561210454,0.503438789546,0.986338797814,1.01385041551
18117,Orange,3016,3355,34,938,7343,0.410731308729,0.456897725725,0.00463026011167,0.473395071417,0.526604928583,0.898956780924,1.1124005305
18119,Owen,2244,3056,92,874,6266,0.358123204596,0.487711458666,0.0146824130227,0.423396226415,0.576603773585,0.734293193717,1.36185383244
18121,Parke,2453,3151,34,981,6619,0.370599788488,0.47605378456,0.00513672760236,0.437723054961,0.562276945039,0.778483021263,1.28454953119
18123,Perry,4427,2554,36,913,7930,0.558259773014,0.322068095839,0.00453972257251,0.634149835267,0.365850164733,1.73335943618,0.576914388977
18125,Pike,2780,2174,40,884,5878,0.472949982987,0.369853691732,0.00680503572644,0.561162696811,0.438837303189,1.27874885005,0.782014388489
18127,Porter,24044,22931,452,7169,54596,0.440398563997,0.420012455125,0.00827899479815,0.511846726982,0.488153273018,1.04853691509,0.953709865247
18129,Posey,4965,4638,46,1304,10953,0.453300465626,0.423445631334,0.00419976262211,0.517025929397,0.482974070603,1.07050452781,0.93413897281
18131,Pulaski,2010,2693,54,634,5391,0.372843628269,0.499536264144,0.0100166944908,0.427386774399,0.572613225601,0.746379502414,1.33980099502
18133,Putnam,3962,5958,77,1619,11616,0.341081267218,0.51291322314,0.00662878787879,0.39939516129,0.60060483871,0.664988251091,1.50378596668
18135,Randolph,4087,4708,68,1557,10420,0.392226487524,0.451823416507,0.00652591170825,0.464695849915,0.535304150085,0.868096856415,1.15194519207
18137,Ripley,4097,5303,60,1216,10676,0.383757961783,0.496721618584,0.00562008242788,0.43585106383,0.56414893617,0.772581557609,1.29436172809
18139,Rush,2578,3827,50,973,7428,0.347065158858,0.51521270867,0.00673128702208,0.4024980484,0.5975019516,0.67363470081,1.4844840962
18141,St. Joseph,45704,38281,824,8379,93188,0.490449414088,0.41079323518,0.00884234021548,0.544192415312,0.455807584688,1.19390820511,0.8375853317
18143,Scott,3798,2620,29,760,7207,0.526987650895,0.363535451644,0.00402386568614,0.591773138049,0.408226861951,1.44961832061,0.689836756187
18145,Shelby,5374,7778,116,1874,15142,0.354906881522,0.513670585127,0.0076608109893,0.408607055961,0.591392944039,0.690923116482,1.44733903982
18147,Spencer,4058,3770,53,739,8620,0.470765661253,0.437354988399,0.00614849187935,0.518395503321,0.481604496679,1.07639257294,0.929029078364
18149,Starke,3854,3108,92,1096,8150,0.472883435583,0.381349693252,0.0112883435583,0.55357655846,0.44642344154,1.24002574003,0.806434872859
18151,Steuben,4124,5513,103,1390,11130,0.370530098832,0.495327942498,0.00925426774483,0.427934004358,0.572065995642,0.748050063486,1.33680892338
18153,Sullivan,4076,3207,181,1178,8642,0.471650081,0.371094654015,0.0209442258736,0.559659480983,0.440340519017,1.27096975366,0.786800785083
18155,Switzerland,1496,1266,22,403,3187,0.469406965799,0.397238782554,0.00690304361468,0.541636495293,0.458363504707,1.18167456556,0.846256684492
18157,Tippecanoe,17232,22556,404,5394,45586,0.378010792787,0.494801035406,0.00886237002589,0.43309540565,0.56690459435,0.763965242064,1.30896007428
18159,Tipton,2478,3980,66,861,7385,0.335545023697,0.538930264049,0.00893703452945,0.383710126974,0.616289873026,0.622613065327,1.60613397902
18161,Union,1019,1334,13,364,2730,0.37326007326,0.488644688645,0.0047619047619,0.433064173396,0.566935826604,0.763868065967,1.3091265947
18163,Vanderburgh,30934,28509,386,6132,65961,0.468974090751,0.432209942239,0.00585194281469,0.520397691907,0.479602308093,1.08506085797,0.921607292946
18165,Vermillion,3251,2334,39,1029,6653,0.488651736059,0.350819179318,0.00586201713513,0.582094897046,0.417905102954,1.39288774636,0.71793294371
18167,Vigo,17974,15751,266,4508,38499,0.466869269332,0.409127509805,0.00690927037066,0.532957746479,0.467042253521,1.14113389626,0.876321353066
18169,Wabash,4577,6990,135,1294,12996,0.352185287781,0.537857802401,0.0103878116343,0.395694648569,0.604305351431,0.654792560801,1.52720122351
18171,Warren,1394,1678,15,560,3647,0.382231971483,0.460104195229,0.00411296956403,0.453776041667,0.546223958333,0.830750893921,1.2037302726
18173,Warrick,9285,9221,132,2471,21109,0.439859775451,0.436827893316,0.00625325690464,0.501729168918,0.498270831082,1.00694067889,0.993107162089
18175,Washington,3819,4066,62,1264,9211,0.414612962762,0.441428726523,0.00673108240148,0.484337349398,0.515662650602,0.939252336449,1.06467661692
18177,Wayne,10905,12188,183,2525,25801,0.42265803651,0.472384791287,0.00709274834309,0.472221019357,0.527778980643,0.894732523794,1.117652453
18179,Wells,3752,6322,63,1157,11294,0.332211793873,0.559766247565,0.00557818310607,0.372443915029,0.627556084971,0.593483074976,1.68496801706
18181,White,3396,4642,50,1610,9698,0.350175293875,0.478655392865,0.00515570220664,0.422493157502,0.577506842498,0.731581214994,1.36690223793
18183,Whitley,4176,5965,92,1392,11625,0.359225806452,0.51311827957,0.00791397849462,0.411793708707,0.588206291293,0.700083822297,1.42840038314
19001,Adair,1802,1655,20,458,3935,0.457941550191,0.420584498094,0.00508259212198,0.521261209141,0.478738790859,1.08882175227,0.918423973363
19003,Adams,1070,920,16,320,2326,0.460017196905,0.395528804815,0.00687876182287,0.537688442211,0.462311557789,1.16304347826,0.859813084112
19005,Allamakee,2551,2457,93,680,5781,0.441273136136,0.425012973534,0.0160871821484,0.509384984026,0.490615015974,1.03825803826,0.963151705214
19007,Appanoose,2747,2233,58,554,5592,0.491237482117,0.399320457797,0.0103719599428,0.551606425703,0.448393574297,1.23018360949,0.812886785584
19009,Audubon,1827,1314,33,314,3488,0.52379587156,0.376720183486,0.00946100917431,0.581661891117,0.418338108883,1.3904109589,0.71921182266
19011,Benton,5546,3835,52,846,10279,0.539546648507,0.373090767584,0.00505885786555,0.591194968553,0.408805031447,1.44615384615,0.691489361702
19013,Black Hawk,29651,19322,513,3623,53109,0.558304618803,0.363817808658,0.00965937976614,0.605456067629,0.394543932371,1.53457199048,0.651647499241
19015,Boone,6446,4293,109,987,11835,0.544655682298,0.362737642586,0.0092099704267,0.600242108204,0.399757891796,1.50151409271,0.665994415141
19017,Bremer,5023,4213,74,862,10172,0.493806527723,0.414176169878,0.00727487219819,0.543850151581,0.456149848419,1.19226204605,0.838741787776
19019,Buchanan,4997,3043,75,836,8951,0.558261646743,0.339962015417,0.00837895207239,0.621517412935,0.378482587065,1.64212947749,0.608965379228
19021,Buena Vista,3420,3636,78,831,7965,0.429378531073,0.456497175141,0.00979284369115,0.484693877551,0.515306122449,0.940594059406,1.06315789474
19023,Butler,3061,3036,45,489,6631,0.461619665209,0.457849494797,0.00678630674106,0.502050188617,0.497949811383,1.0082345191,0.991832734401
