County,CountyName,bush,clinton,other,perot,totalvotes,dPct,rPct,otherPct,dDRPct,rDRPct,leanD,leanR
13163,Jefferson,929,1401,7,685,3022,0.463600264725,0.307412309729,0.00231634679021,0.601287553648,0.398712446352,1.50807319699,0.663097787295
13165,Jenkins,1314,1473,4,394,3185,0.462480376766,0.412558869702,0.00125588697017,0.528525296017,0.471474703983,1.12100456621,0.892057026477
13167,Johnson,2770,3338,6,502,6616,0.504534461911,0.418681983071,0.000906892382104,0.546496398166,0.453503601834,1.20505415162,0.829838226483
13169,Jones,1707,2065,12,1159,4943,0.417762492414,0.345336839976,0.00242767550071,0.547454931071,0.452545068929,1.20972466315,0.826634382567
13171,Lamar,600,811,38,600,2049,0.395802830649,0.292825768668,0.0185456320156,0.574769666903,0.425230333097,1.35166666667,0.739827373613
13173,Lanier,6146,6184,4,298,12632,0.489550348322,0.486542115263,0.000316656111463,0.501540957015,0.498459042985,1.00618288318,0.993855109961
13175,Laurens,3061,1811,127,1602,6601,0.274352370853,0.463717618543,0.0192395091653,0.37171592775,0.62828407225,0.591636720026,1.69022639426
13177,Lee,2832,3853,12,1024,7721,0.499028623235,0.366791866339,0.00155420282347,0.57636499626,0.42363500374,1.36052259887,0.735011679211
13179,Liberty,1149,1327,34,1176,3686,0.360010851872,0.311720021704,0.00922409115572,0.535945072698,0.464054927302,1.15491731941,0.865862848531
13181,Lincoln,719,874,3,479,2075,0.421204819277,0.346506024096,0.00144578313253,0.548650345261,0.451349654739,1.21557719054,0.822654462243
13183,Long,10276,9019,9,355,19659,0.458772063686,0.522712243756,0.000457805585228,0.467426794506,0.532573205494,0.877676138575,1.13937243597
13185,Lowndes,1972,2010,33,2864,6879,0.292193632795,0.286669574066,0.00479720889664,0.504771471622,0.495228528378,1.01926977688,0.981094527363
13187,Lumpkin,2955,2640,19,1035,6649,0.397052188299,0.444427733494,0.0028575725673,0.471849865952,0.528150134048,0.893401015228,1.11931818182
13189,McDuffie,1027,1925,13,860,3825,0.503267973856,0.268496732026,0.00339869281046,0.652100271003,0.347899728997,1.87439143135,0.533506493506
13191,McIntosh,944,2491,15,550,4000,0.62275,0.236,0.00375,0.725181950509,0.274818049491,2.63877118644,0.378964271377
13193,Macon,3351,2393,8,363,6115,0.391332788226,0.547996729354,0.00130825838103,0.416608635097,0.583391364903,0.714115189496,1.4003343084
13195,Madison,711,1145,20,1129,3005,0.381031613977,0.236605657238,0.00665557404326,0.616918103448,0.383081896552,1.61040787623,0.62096069869
13197,Marion,2364,4002,2,198,6566,0.609503502894,0.360036551934,0.000304599451721,0.628652214892,0.371347785108,1.69289340102,0.590704647676
13199,Meriwether,826,934,12,942,2714,0.344141488578,0.304347826087,0.00442151805453,0.530681818182,0.469318181818,1.13075060533,0.884368308351
13201,Miller,1917,3052,2,455,5426,0.562476962772,0.353298931073,0.000368595650571,0.614208090159,0.385791909841,1.59207094418,0.628112712975
13205,Mitchell,2423,2774,8,818,6023,0.460567823344,0.402291217001,0.00132824174,0.533769482394,0.466230517606,1.14486174164,0.873467916366
13207,Monroe,1009,1185,22,949,3165,0.374407582938,0.318799368088,0.00695102685624,0.540109389243,0.459890610757,1.17443012884,0.851476793249
13209,Montgomery,1797,2057,7,416,4277,0.480944587328,0.420154313771,0.00163666121113,0.533731188376,0.466268811624,1.14468558709,0.873602333495
13211,Morgan,3256,2764,5,596,6621,0.417459598248,0.491768615013,0.000755172934602,0.459136212625,0.540863787375,0.848894348894,1.17800289436
13213,Murray,21386,25476,8,1186,48056,0.530131513235,0.445022473781,0.00016647244881,0.543638769152,0.456361230848,1.19124660993,0.839456743602
13215,Muscogee,5804,5811,91,4327,16033,0.362439967567,0.362003368053,0.00567579367554,0.500301334481,0.499698665519,1.00120606478,0.998795388057
13217,Newton,4125,2745,46,1998,8914,0.307942562262,0.462755216513,0.00516042180839,0.399563318777,0.600436681223,0.665454545455,1.50273224044
13219,Oconee,1590,1491,24,1182,4287,0.347795661302,0.37088873338,0.00559832050385,0.483933787731,0.516066212269,0.937735849057,1.06639839034
13221,Oglethorpe,7180,5212,2,620,13014,0.400491778085,0.551713539265,0.000153680651606,0.420593931569,0.579406068431,0.725905292479,1.37759017652
13223,Paulding,2327,3677,42,2654,8700,0.422643678161,0.267471264368,0.0048275862069,0.612425049967,0.387574950033,1.58014611087,0.632852869187
13225,Peach,2332,2359,22,947,5660,0.416784452297,0.412014134276,0.00388692579505,0.502877851204,0.497122148796,1.0115780446,0.988554472234
13227,Pickens,1899,1852,20,1037,4808,0.385191347754,0.39496672213,0.00415973377704,0.493735003999,0.506264996001,0.975250131648,1.02537796976
13229,Pierce,1822,1651,13,708,4194,0.393657606104,0.434430138293,0.00309966618979,0.475381514541,0.524618485459,0.906147091109,1.10357359176
13231,Pike,4158,4872,8,623,9661,0.504295621571,0.430390228755,0.000828071628196,0.539534883721,0.460465116279,1.17171717172,0.853448275862
13233,Polk,1075,1756,40,1598,4469,0.392929066905,0.240545983441,0.00895054822108,0.620275521017,0.379724478983,1.63348837209,0.612186788155
13235,Pulaski,1756,2149,6,614,4525,0.474917127072,0.388066298343,0.00132596685083,0.550320102433,0.449679897567,1.22380410023,0.817124243834
13237,Putnam,284,523,14,775,1596,0.327694235589,0.177944862155,0.00877192982456,0.648079306072,0.351920693928,1.84154929577,0.543021032505
13239,Quitman,1902,1878,2,113,3895,0.48215661104,0.488318356868,0.000513478818999,0.496825396825,0.503174603175,0.98738170347,1.01277955272
13241,Rabun,887,1756,17,825,3485,0.50387374462,0.254519368723,0.00487804878049,0.664396519107,0.335603480893,1.97970687711,0.505125284738
13243,Randolph,24227,28910,1,315,53453,0.540848970123,0.453239294333,1.87080238714e-05,0.544065340535,0.455934659465,1.19329673505,0.838014527845
13245,Richmond,11945,7003,96,6290,25334,0.276426936133,0.47150074998,0.00378937396384,0.369590458096,0.630409541904,0.586270406028,1.70569755819
13247,Rockdale,511,601,78,3664,4854,0.123815409971,0.105274000824,0.0160692212608,0.540467625899,0.459532374101,1.17612524462,0.850249584027
13249,Schley,1705,1940,4,180,3829,0.506659702272,0.445285975451,0.00104465917994,0.532235939643,0.467764060357,1.13782991202,0.878865979381
13251,Screven,850,1193,12,709,2764,0.431620839363,0.307525325615,0.00434153400868,0.583945178659,0.416054821341,1.40352941176,0.712489522213
13253,Seminole,7262,6392,8,468,14130,0.45237084218,0.513941967445,0.000566171266808,0.468141204043,0.531858795957,0.880198292481,1.13610763454
13255,Spalding,4047,2976,36,2044,9103,0.326925189498,0.444578710315,0.00395474019554,0.42375053396,0.57624946604,0.735359525574,1.35987903226
13257,Stephens,1186,1540,22,1448,4196,0.36701620591,0.282650142993,0.00524308865586,0.564930300807,0.435069699193,1.29848229342,0.77012987013
13259,Stewart,3616,4489,8,175,8288,0.541626447876,0.436293436293,0.000965250965251,0.553855644664,0.446144355336,1.24142699115,0.805524615727
13261,Sumter,671,1768,17,1046,3502,0.504854368932,0.191604797259,0.00485436893204,0.724887248872,0.275112751128,2.6348733234,0.379524886878
13263,Talbot,269,755,5,238,1267,0.59589581689,0.212312549329,0.00394632991318,0.7373046875,0.2626953125,2.80669144981,0.356291390728
13265,Taliaferro,2566,2360,2,80,5008,0.47124600639,0.512380191693,0.000399361022364,0.479090539992,0.520909460008,0.919719407638,1.08728813559
13267,Tattnall,1078,1508,20,996,3602,0.418656302054,0.29927817879,0.00555247084953,0.583139984532,0.416860015468,1.39888682746,0.714854111406
13269,Taylor,1324,2238,5,281,3848,0.581600831601,0.344074844075,0.00129937629938,0.628298708591,0.371701291409,1.69033232628,0.591599642538
13271,Telfair,1143,1942,17,613,3715,0.522745625841,0.307671601615,0.00457604306864,0.629497568882,0.370502431118,1.6990376203,0.588568486097
13273,Terrell,5500,4841,5,384,10730,0.451164958062,0.512581547064,0.000465983224604,0.468136543855,0.531863456145,0.880181818182,1.13612889899
13275,Thomas,4485,3930,16,1591,10022,0.392137297945,0.447515465975,0.001596487727,0.467023172906,0.532976827094,0.876254180602,1.14122137405
13277,Tift,3609,2648,15,1139,7411,0.357306706247,0.486978815275,0.0020240183511,0.42320600927,0.57679399073,0.733721252424,1.36291540785
13279,Toombs,1674,1487,23,1210,4394,0.338416021848,0.38097405553,0.00523441055985,0.470420752926,0.529579247074,0.888291517324,1.12575655683
13281,Towns,898,1116,6,537,2557,0.436448963629,0.351192804067,0.00234649980446,0.554121151936,0.445878848064,1.24276169265,0.804659498208
13283,Treutlen,8118,6412,12,318,14860,0.431493943472,0.546298788694,0.000807537012113,0.441293874742,0.558706125258,0.789849716679,1.26606363069
13285,Troup,936,1669,21,2488,5114,0.32635901447,0.183026984748,0.0041063746578,0.640690978887,0.359309021113,1.78311965812,0.560814859197
13287,Turner,853,2097,49,370,3369,0.622439893143,0.253190857821,0.0145443751855,0.710847457627,0.289152542373,2.45838218054,0.406771578445
13289,Twiggs,2533,2304,10,432,5279,0.436446296647,0.479825724569,0.00189429816253,0.476328302667,0.523671697333,0.909593367548,1.09939236111
13291,Union,4053,3740,15,804,8612,0.434277751974,0.470622387366,0.00174175568974,0.479917875016,0.520082124984,0.922773254379,1.08368983957
13293,Upson,8489,6217,22,1186,15914,0.390662309916,0.533429684554,0.00138243056428,0.422752617979,0.577247382021,0.73235952409,1.36544957375
13295,Walker,5619,4821,34,2748,13222,0.364619573438,0.424973528967,0.00257147178944,0.461781609195,0.538218390805,0.857981847304,1.16552582452
13297,Walton,4573,4573,28,1923,11097,0.412093358565,0.412093358565,0.00252320446968,0.5,0.5,1.0,1.0
13299,Ware,751,1239,15,1263,3268,0.379130966952,0.229804161567,0.00458996328029,0.622613065327,0.377386934673,1.64980026631,0.606133979015
13301,Warren,2384,3508,5,180,6077,0.577258515715,0.39229883166,0.000822774395261,0.595383570944,0.404616429056,1.47147651007,0.679589509692
13303,Washington,3381,3052,13,820,7266,0.420038535645,0.465317919075,0.00178915496835,0.474428726877,0.525571273123,0.902691511387,1.10779816514
13305,Wayne,208,600,12,1107,1927,0.311364815776,0.107939802802,0.00622729631552,0.742574257426,0.257425742574,2.88461538462,0.346666666667
13307,Webster,601,880,0,158,1639,0.536912751678,0.366687004271,0.0,0.594193112762,0.405806887238,1.46422628952,0.682954545455
13309,Wheeler,2477,1756,4,981,5218,0.336527405136,0.474702951322,0.000766577232656,0.414835813844,0.585164186156,0.708922083165,1.41059225513
13311,White,12003,7335,15,2866,22219,0.330122867816,0.540213330933,0.000675097889194,0.379304995346,0.620695004654,0.611097225694,1.636400818
13313,Whitfield,916,1365,35,433,2749,0.49654419789,0.333212077119,0.01273190251,0.598421744849,0.401578255151,1.49017467249,0.671062271062
13315,Wilcox,1535,1955,9,464,3963,0.493313146606,0.387332828665,0.00227100681302,0.560171919771,0.439828080229,1.27361563518,0.785166240409
13317,Wilkes,1232,2286,8,520,4046,0.565002471577,0.304498269896,0.00197726149283,0.649801023309,0.350198976691,1.85551948052,0.538932633421
13319,Wilkinson,2344,2578,34,905,5861,0.439856679747,0.399931752261,0.00580105783996,0.523770824868,0.476229175132,1.09982935154,0.909231962762
15001,Hawaii,15460,25725,842,8889,50916,0.505243931181,0.303637363501,0.0165370414015,0.624620614301,0.375379385699,1.66397153946,0.600971817298
15003,Honolulu,103937,123908,2268,35728,265841,0.466098156417,0.390974304189,0.00853141539492,0.543825846518,0.456174153482,1.19214524183,0.838823966168
15007,Kauai,6274,10715,382,1756,19127,0.560202854603,0.328017985047,0.0199717676583,0.630702219083,0.369297780917,1.70784188715,0.585534297713
15009,Maui,11151,18962,215,6630,36958,0.513068889009,0.301720872342,0.00581741436225,0.629694816192,0.370305183808,1.7004752937,0.588070878599
16001,Ada,49000,31941,1033,28192,110166,0.289935188715,0.444783326979,0.00937675870958,0.394620773156,0.605379226844,0.651857142857,1.53407845716
16003,Adams,754,457,31,695,1937,0.235931853382,0.389261744966,0.0160041300981,0.377374071016,0.622625928984,0.606100795756,1.64989059081
16005,Bannock,12016,11091,988,8116,32211,0.344323367794,0.373040265748,0.0306727515445,0.479984420306,0.520015579694,0.92301930759,1.08340095573
16007,Bear Lake,1419,562,189,684,2854,0.196916608269,0.497196916608,0.0662228451296,0.283695103483,0.716304896517,0.396053558844,2.52491103203
16009,Benewah,1223,1270,45,1165,3703,0.342965163381,0.330272751823,0.0121523089387,0.509426393903,0.490573606097,1.03843008994,0.962992125984
16011,Bingham,7333,3565,949,4144,15991,0.22293790257,0.458570445876,0.0593458820587,0.32712424298,0.67287575702,0.486158461748,2.05694249649
16013,Blaine,2243,2865,83,2831,8022,0.357142857143,0.279606083271,0.0103465469958,0.560884886453,0.439115113547,1.27730717789,0.782897033159
16015,Boise,912,623,31,754,2320,0.268534482759,0.393103448276,0.0133620689655,0.405863192182,0.594136807818,0.683114035088,1.46388443018
16017,Bonner,3937,4995,244,4645,13821,0.361406555242,0.284856377976,0.01765429419,0.559225257501,0.440774742499,1.26873253747,0.788188188188
16019,Bonneville,16557,7014,1564,10241,35376,0.198270013569,0.46802917232,0.04421076436,0.29756904671,0.70243095329,0.423627468744,2.36056458512
16021,Boundary,1479,1095,64,1136,3774,0.290143084261,0.391891891892,0.0169581346052,0.425407925408,0.574592074592,0.740365111562,1.35068493151
16023,Butte,602,433,76,392,1503,0.288090485695,0.400532268796,0.0505655355955,0.418357487923,0.581642512077,0.71926910299,1.39030023095
16025,Camas,202,134,5,145,486,0.275720164609,0.415637860082,0.0102880658436,0.39880952381,0.60119047619,0.663366336634,1.50746268657
16027,Canyon,19220,9095,560,8974,37849,0.240296969537,0.507807339692,0.0147956352876,0.321207840367,0.678792159633,0.473204994797,2.11324903793
16029,Caribou,1350,562,236,1088,3236,0.173671199011,0.41718170581,0.0729295426452,0.293933054393,0.706066945607,0.416296296296,2.40213523132
16031,Cassia,4052,1351,434,1785,7622,0.1772500656,0.531618997638,0.0569404355812,0.25004627059,0.74995372941,0.333415597236,2.99925980755
16033,Clark,195,95,14,119,423,0.224586288416,0.460992907801,0.0330969267139,0.327586206897,0.672413793103,0.487179487179,2.05263157895
16035,Clearwater,1152,1433,49,1098,3732,0.38397642015,0.308681672026,0.0131296891747,0.554352030948,0.445647969052,1.24392361111,0.803907885555
16037,Custer,829,564,42,729,2164,0.260628465804,0.383086876155,0.0194085027726,0.40488155061,0.59511844939,0.680337756333,1.46985815603
16039,Elmore,3087,1858,78,1867,6890,0.269666182874,0.448040638607,0.011320754717,0.375733063701,0.624266936299,0.601878846777,1.66146393972
16041,Franklin,2115,524,521,890,4050,0.129382716049,0.522222222222,0.128641975309,0.198560060629,0.801439939371,0.247754137116,4.03625954198
16043,Fremont,2333,903,369,1349,4954,0.182276947921,0.470932579734,0.0744852644328,0.279048207664,0.720951792336,0.387055293613,2.58361018826
16045,Gem,2455,1609,104,1555,5723,0.281146251966,0.4289708195,0.0181722872619,0.395915354331,0.604084645669,0.655397148676,1.52579241765
16047,Gooding,2178,1530,265,1591,5564,0.274982027318,0.391445003595,0.0476276060388,0.412621359223,0.587378640777,0.702479338843,1.42352941176
16049,Idaho,2709,1974,151,1900,6734,0.293139293139,0.402286902287,0.0224235224235,0.421524663677,0.578475336323,0.728682170543,1.37234042553
16051,Jefferson,3471,978,503,2164,7116,0.137436762226,0.487774030354,0.0706857785273,0.219824679703,0.780175320297,0.28176318064,3.5490797546
16053,Jerome,2972,1739,241,1768,6720,0.258779761905,0.442261904762,0.0358630952381,0.36913606453,0.63086393547,0.585127860027,1.70902817711
16055,Kootenai,13065,11553,449,11261,36328,0.318019158776,0.359639947148,0.0123596124202,0.469290762856,0.530709237144,0.884270952928,1.13087509738
16057,Latah,5353,7233,142,3602,16330,0.442927127985,0.327801592162,0.00869565217391,0.574686159225,0.425313840775,1.35120493181,0.740080188027
16059,Lemhi,1540,996,110,1175,3821,0.260664747448,0.403035854488,0.0287882753206,0.392744479495,0.607255520505,0.646753246753,1.54618473896
16061,Lewis,593,674,20,491,1778,0.379077615298,0.333520809899,0.0112485939258,0.531965272297,0.468034727703,1.13659359191,0.879821958457
16063,Lincoln,656,514,88,441,1699,0.30253090053,0.386109476162,0.0517951736315,0.439316239316,0.560683760684,0.783536585366,1.27626459144
16065,Madison,4591,741,511,1920,7763,0.0954527888703,0.591395079222,0.0658250676285,0.138972243061,0.861027756939,0.1614027445,6.19568151147
16067,Minidoka,3304,1815,423,1875,7417,0.244708103007,0.445463125253,0.0570311446677,0.354561437781,0.645438562219,0.549334140436,1.82038567493
16069,Nez Perce,5431,7069,111,4363,16974,0.416460468953,0.31995993873,0.00653941322022,0.56552,0.43448,1.30160191493,0.768284057151
16071,Oneida,713,351,212,590,1866,0.188102893891,0.382100750268,0.113612004287,0.329887218045,0.670112781955,0.492286115007,2.03133903134
16073,Owyhee,1469,686,55,862,3072,0.223307291667,0.478190104167,0.0179036458333,0.318329466357,0.681670533643,0.466984343091,2.14139941691
16075,Payette,2895,1656,139,2055,6745,0.245515196442,0.429206819867,0.0206078576723,0.363876071193,0.636123928807,0.572020725389,1.7481884058
16077,Power,1352,837,91,697,2977,0.281155525697,0.454148471616,0.0305676855895,0.382366377341,0.617633622659,0.619082840237,1.61529271207
16079,Shoshone,1441,3182,47,1878,6548,0.485949908369,0.22006719609,0.00717776420281,0.688297642224,0.311702357776,2.20818875781,0.452859836581
16081,Teton,762,472,76,608,1918,0.246089676747,0.397288842544,0.0396246089677,0.382495948136,0.617504051864,0.619422572178,1.61440677966
16083,Twin Falls,10335,6593,532,6043,23503,0.28051738076,0.439731098158,0.0226354082458,0.389473062382,0.610526937618,0.637929366231,1.56757166692
16085,Valley,1548,1259,33,1313,4153,0.303154346256,0.372742595714,0.00794606308693,0.44852155326,0.55147844674,0.81330749354,1.22954725973
16087,Washington,1802,1122,153,1204,4281,0.262088297127,0.420929689325,0.0357393132446,0.383720930233,0.616279069767,0.622641509434,1.60606060606
17001,Adams,13529,11748,145,6157,31579,0.372019379968,0.428417619304,0.0045916590139,0.464770344582,0.535229655418,0.868356863035,1.15160027239
17003,Alexander,1301,2566,21,474,4362,0.588262265016,0.298257679963,0.00481430536451,0.663563485906,0.336436514094,1.97232897771,0.507014809041
17005,Bond,2715,3428,32,1373,7548,0.454160042395,0.359697933227,0.0042395336513,0.558033534104,0.441966465896,1.26261510129,0.792007001167
17007,Boone,5589,5114,44,2880,13627,0.375284361929,0.410141630586,0.00322888383357,0.477809959824,0.522190040176,0.915011629987,1.09288228393
17009,Brown,1029,1146,10,504,2689,0.426180736333,0.382670137598,0.00371885459279,0.526896551724,0.473103448276,1.11370262391,0.897905759162
17011,Bureau,6836,7551,55,3465,17907,0.421678673145,0.381750153571,0.00307142458257,0.524848821853,0.475151178147,1.10459332943,0.905310554893
17013,Calhoun,745,1519,7,532,2803,0.541919372101,0.265786657153,0.0024973242954,0.67093639576,0.32906360424,2.0389261745,0.490454246215
17015,Carroll,3297,2854,26,1502,7679,0.37166297695,0.42935278031,0.00338585753353,0.463989595188,0.536010404812,0.865635426145,1.15522074282
17017,Cass,2162,3200,13,1072,6447,0.496354893749,0.335349775089,0.00201644175586,0.596792241701,0.403207758299,1.48011100833,0.675625
17019,Champaign,27096,35003,422,13571,76092,0.46000893655,0.356095253115,0.00554591809914,0.563664471248,0.436335528752,1.29181428993,0.774105076708
17021,Christian,5087,9042,60,3401,17590,0.514042069358,0.289198408186,0.00341102899375,0.639960365206,0.360039634794,1.77747198742,0.562596770626
17023,Clark,3175,3338,16,1450,7979,0.41834816393,0.397919538789,0.00200526381752,0.512513434669,0.487486565331,1.05133858268,0.95116836429
17025,Clay,2471,2962,26,1193,6652,0.445279615153,0.371467227901,0.00390859891762,0.545186821277,0.454813178723,1.19870497774,0.834233625928
17027,Clinton,5771,6686,50,3315,15822,0.422576159778,0.364745291366,0.00316015674377,0.536726338605,0.463273661395,1.15855137758,0.863146874065
17029,Coles,8098,9402,93,4707,22300,0.421614349776,0.363139013453,0.00417040358744,0.537257142857,0.462742857143,1.16102741418,0.861306105084
17031,Cook,605300,1249533,9823,281999,2146655,0.582083753561,0.281973582155,0.00457595654635,0.673663343277,0.326336656723,2.06432017182,0.484420979678
17033,Crawford,3606,3964,39,2062,9671,0.409885223865,0.372867335332,0.00403267500776,0.523645970938,0.476354029062,1.09927897948,0.909687184662
17035,Cumberland,1860,2111,22,1209,5202,0.405805459439,0.357554786621,0.00422914263745,0.531604129942,0.468395870058,1.13494623656,0.881099005211
17037,DeKalb,12655,13744,153,7680,34232,0.40149567656,0.369683337228,0.00446950222014,0.52062578128,0.47937421872,1.0860529435,0.920765424913
17039,De Witt,3164,3009,43,1543,7759,0.387807707179,0.407784508313,0.00554195128238,0.487445326422,0.512554673578,0.951011378003,1.05151213028
17041,Douglas,3309,3341,26,1600,8276,0.403697438376,0.399830836153,0.00314161430643,0.502406015038,0.497593984962,1.00967059535,0.990422029333
17043,DuPage,178271,114564,1313,76839,370987,0.308808664455,0.480531662835,0.00353920757331,0.391223726672,0.608776273328,0.642639576824,1.55608218987
17045,Edgar,3790,4014,42,1930,9776,0.410597381342,0.387684124386,0.00429623567921,0.514351614557,0.485648385443,1.05910290237,0.944195316393
17047,Edwards,1601,1299,18,634,3552,0.365709459459,0.450731981982,0.00506756756757,0.447931034483,0.552068965517,0.811367895066,1.2324865281
17049,Effingham,6329,5221,77,3354,14981,0.348508110273,0.422468460049,0.00513984380215,0.452034632035,0.547965367965,0.824932848791,1.21221988125
17051,Fayette,3508,4833,47,1730,10118,0.477663569875,0.346708835738,0.00464518679581,0.579426927227,0.420573072773,1.37770809578,0.725843161597
17053,Ford,3046,2175,38,1222,6481,0.335596358587,0.469989199198,0.00586329270174,0.416586860755,0.583413139245,0.714051214708,1.40045977011
17055,Franklin,5504,12744,53,3180,21481,0.593268469811,0.256226432661,0.00246729668079,0.698377904428,0.301622095572,2.31540697674,0.431889516635
17057,Fulton,5062,9725,40,2874,17701,0.549403988475,0.285972543924,0.00225975933563,0.657672279705,0.342327720295,1.92117740024,0.520514138817
17059,Gallatin,990,2371,15,568,3944,0.6011663286,0.251014198783,0.00380324543611,0.705444808093,0.294555191907,2.39494949495,0.417545339519
17061,Greene,2391,3164,16,1461,7032,0.449943117179,0.340017064846,0.00227531285552,0.569576957696,0.430423042304,1.32329569218,0.755689001264
17063,Grundy,6346,6122,73,3724,16265,0.37639102367,0.390162926529,0.00448816477098,0.491017003529,0.508982996471,0.964702174598,1.03658934989
17065,Hamilton,1521,2582,9,862,4974,0.519099316446,0.305790108565,0.00180940892642,0.629295637339,0.370704362661,1.69756738988,0.589078233927
17067,Hancock,3714,4213,51,2091,10069,0.418412950641,0.368854901182,0.00506505114709,0.531474706699,0.468525293301,1.13435648896,0.881557085212
17069,Hardin,985,1665,8,515,3173,0.524739993697,0.310431768043,0.00252127324299,0.628301886792,0.371698113208,1.69035532995,0.591591591592
17071,Henderson,1310,2013,10,715,4048,0.497282608696,0.323616600791,0.00247035573123,0.605777911526,0.394222088474,1.53664122137,0.650769995032
17073,Henry,8989,11077,74,4231,24371,0.454515612819,0.368840014772,0.00303639571622,0.552028306588,0.447971693412,1.23228390255,0.811501309019
17075,Iroquois,6948,4440,69,3073,14530,0.30557467309,0.478183069511,0.00474879559532,0.389884088514,0.610115911486,0.639032815199,1.56486486486
17077,Jackson,6899,13373,167,3995,24434,0.547311123844,0.282352459687,0.00683473847917,0.659678374112,0.340321625888,1.93839686911,0.515890226576
17079,Jasper,1996,2284,40,1160,5480,0.416788321168,0.364233576642,0.00729927007299,0.533644859813,0.466355140187,1.14428857715,0.873905429072
17081,Jefferson,5497,8665,32,3403,17597,0.49241347957,0.312382792521,0.00181849178837,0.611848608954,0.388151391046,1.57631435328,0.634391229083
17083,Jersey,2933,4749,48,2363,10093,0.470524125632,0.290597443773,0.00475577132666,0.618198385837,0.381801614163,1.61916126833,0.617603706043
17085,Jo Daviess,4249,4044,59,2102,10454,0.386837574134,0.406447292902,0.00564377271858,0.487640178464,0.512359821536,0.95175335373,1.05069238378
17087,Johnson,2124,2299,24,944,5391,0.426451493229,0.393989983306,0.00445186421814,0.519782952747,0.480217047253,1.08239171375,0.923879947803
17089,Kane,55684,44568,507,27179,127938,0.348356235051,0.435242070378,0.00396285700886,0.444559709532,0.555440290468,0.800373536384,1.24941662179
17091,Kankakee,15411,17229,167,7264,40071,0.429961817773,0.384592348581,0.00416760250555,0.527849264706,0.472150735294,1.11796768542,0.89448023681
17093,Kendall,8521,5423,68,4394,18406,0.294632185157,0.462946865153,0.00369444746278,0.388912794033,0.611087205967,0.636427649337,1.57127051448
17095,Knox,8331,12524,84,4357,25296,0.495098039216,0.329340607211,0.00332068311195,0.60052745145,0.39947254855,1.50330092426,0.665202810604
17097,Lake,99000,81693,910,42384,223987,0.364722059762,0.441989936916,0.00406273578377,0.452109378891,0.547890621109,0.825181818182,1.21185413683
17099,LaSalle,16078,23276,143,10434,49931,0.466163305361,0.322004366025,0.00286395225411,0.591451948976,0.408548051024,1.44769249907,0.690754425159
17101,Lawrence,2681,3270,39,1498,7488,0.436698717949,0.358039529915,0.00520833333333,0.549487481096,0.450512518904,1.21969414398,0.819877675841
17103,Lee,6652,5530,44,3191,15417,0.358694947136,0.431471751962,0.00285399234611,0.453948448531,0.546051551469,0.831328923632,1.20289330922
17105,Livingston,8004,6007,58,3029,17098,0.35132764066,0.468124926892,0.00339220961516,0.428734565698,0.571265434302,0.750499750125,1.33244548027
17107,Logan,6567,5169,39,2420,14195,0.364142303628,0.462627685805,0.0027474462839,0.440439672802,0.559560327198,0.787117405208,1.27045850261
17109,McDonough,5297,5814,41,2770,13922,0.41761241201,0.380476942968,0.00294497916966,0.523265232652,0.476734767348,1.09760241646,0.911076711386
17111,McHenry,41356,24783,338,21817,88294,0.280687249417,0.468389698054,0.00382811969103,0.374710836269,0.625289163731,0.59926008318,1.66872452891
17113,McLean,25726,23090,187,10282,59285,0.389474571983,0.433937758286,0.00315425487054,0.473000655523,0.526999344477,0.897535567131,1.11416197488
17115,Macon,18684,27449,211,9236,55580,0.493864699532,0.336164087801,0.00379632961497,0.594997073678,0.405002926322,1.46911796189,0.68068053481
17117,Macoupin,6518,12050,75,5018,23661,0.50927686911,0.275474409366,0.00316977304425,0.648965962947,0.351034037053,1.84872660325,0.540912863071
17119,Madison,32167,58484,334,23110,114095,0.512590385205,0.281931723564,0.00292738507384,0.645155596739,0.354844403261,1.81813659962,0.550013678955
17121,Marion,5764,9669,43,3407,18883,0.512047873749,0.305248106763,0.00227718053275,0.626514611547,0.373485388453,1.67748091603,0.596131968146
17123,Marshall,2491,2819,17,1169,6496,0.433959359606,0.383466748768,0.00261699507389,0.530885122411,0.469114877589,1.1316740265,0.883646683221
17125,Mason,2473,3969,15,1245,7702,0.515320695923,0.321085432355,0.00194754609192,0.616113008382,0.383886991618,1.60493327942,0.623078861174
17127,Massac,2754,3347,63,892,7056,0.474348072562,0.390306122449,0.00892857142857,0.548598590395,0.451401409605,1.2153231663,0.822826411712
17129,Menard,2834,2264,22,1179,6299,0.359422130497,0.449912684553,0.00349261787585,0.444095723813,0.555904276187,0.798870853917,1.25176678445
17131,Mercer,2983,3990,32,1535,8540,0.467213114754,0.349297423888,0.00374707259953,0.572207084469,0.427792915531,1.33757961783,0.747619047619
17133,Monroe,4807,4894,28,2813,12542,0.390208898102,0.38327220539,0.00223249880402,0.504484073807,0.495515926193,1.0180986062,0.982223130364
17135,Montgomery,4407,7424,50,2956,14837,0.500370694884,0.297027701018,0.00336995349464,0.627504014876,0.372495985124,1.68459269344,0.593615301724
17137,Morgan,6566,6351,63,3317,16297,0.389703626434,0.402896238572,0.00386574216113,0.491677634126,0.508322365874,0.96725555894,1.03385293655
17139,Moultrie,2065,3056,22,1322,6465,0.472699149265,0.319412219644,0.00340293890178,0.596758445616,0.403241554384,1.4799031477,0.675719895288
